hash,num_files,path_1,path_2,split_1,class_1,split_2,class_2
8d6a2b3ca2c4466a8c505b0ee18fffaf,2,../data/raw/unzipped_raw_data/train/normal/normal-7957.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9292.jpg,train,normal,train,tuberculosis
a5ecb8c8f0f25c4e6e2c5b1058de15ec,2,../data/raw/unzipped_raw_data/train/normal/normal-7439.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8703.jpg,train,normal,train,tuberculosis
ebc706199b1ff6acf4af2f71020692c3,2,../data/raw/unzipped_raw_data/train/normal/normal-1415.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10295.jpg,train,normal,val,tuberculosis
ee44a17fcf9356922440d2fff4e9d079,2,../data/raw/unzipped_raw_data/train/normal/normal-3403.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3952.jpg,train,normal,train,tuberculosis
60d9b331b07a464cf17606c65ced423e,2,../data/raw/unzipped_raw_data/train/normal/normal-4472.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5243.jpg,train,normal,train,tuberculosis
ab04006e082ae0d1bcdfe27bb7118c22,2,../data/raw/unzipped_raw_data/train/normal/normal-1563.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1766.jpg,train,normal,train,tuberculosis
4b117101a908adf9844125746a5866b2,2,../data/raw/unzipped_raw_data/train/normal/normal-5703.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6659.jpg,train,normal,train,tuberculosis
2f3207f730446d1e3e4fe4ff7d1557ad,2,../data/raw/unzipped_raw_data/train/normal/normal-7222.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4445.jpg,train,normal,train,pneumonia
51c01c49fbc9a85e6c03a4f07a478925,2,../data/raw/unzipped_raw_data/train/normal/normal-6261.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7308.jpg,train,normal,train,tuberculosis
03c4da6be0ad0b6d78986f9e578c409e,2,../data/raw/unzipped_raw_data/train/normal/normal-1603.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1803.jpg,train,normal,train,tuberculosis
43dd968b08ce16ef26c093e7c80f7146,2,../data/raw/unzipped_raw_data/train/normal/normal-5630.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6568.jpg,train,normal,train,tuberculosis
a215c53ca036375294a17c2ec8d4507a,2,../data/raw/unzipped_raw_data/train/normal/normal-6988.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8152.jpg,train,normal,train,tuberculosis
ac668faca0a0332fda34707b579af122,2,../data/raw/unzipped_raw_data/train/normal/normal-2658.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3092.jpg,train,normal,train,tuberculosis
0d537addaaaecbd0475e8e9d840b434b,2,../data/raw/unzipped_raw_data/train/normal/normal-4745.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-9716.jpg,train,normal,val,tuberculosis
1c1f717d95143f39558732ae3730847a,2,../data/raw/unzipped_raw_data/train/normal/normal-7426.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8686.jpg,train,normal,train,tuberculosis
035039eb87628567dc0b1520feb9e2b5,2,../data/raw/unzipped_raw_data/train/normal/normal-5193.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6107.jpg,train,normal,train,tuberculosis
50d9eaf1c23198014e67fb8a7eef4912,2,../data/raw/unzipped_raw_data/train/normal/normal-7457.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8721.jpg,train,normal,train,tuberculosis
a8f1439b0a723894cef477156bc32f67,2,../data/raw/unzipped_raw_data/train/normal/normal-7626.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8921.jpg,train,normal,train,tuberculosis
320906d9c35d6b049bab350ca1c2824b,2,../data/raw/unzipped_raw_data/train/normal/normal-8003.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9353.jpg,train,normal,train,tuberculosis
053ed0929263a25cf25c2157ce23b8b9,2,../data/raw/unzipped_raw_data/train/normal/normal-5385.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6317.jpg,train,normal,train,tuberculosis
dcd38ae8c2375b008d5a9c37bc68d4ca,2,../data/raw/unzipped_raw_data/train/normal/normal-7655.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4725.jpg,train,normal,train,pneumonia
e1f380836cabbef3eb64960fdc8118e8,2,../data/raw/unzipped_raw_data/train/normal/normal-6907.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8057.jpg,train,normal,train,tuberculosis
10c394d881b2d0a2bf74e416f0683d73,2,../data/raw/unzipped_raw_data/train/normal/normal-6692.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7804.jpg,train,normal,train,tuberculosis
7c6c34825b7f2c3a00ac7aa4898ee2d9,2,../data/raw/unzipped_raw_data/train/normal/normal-5286.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6211.jpg,train,normal,train,tuberculosis
116db1ffcc8ac16b829de3f564443d37,2,../data/raw/unzipped_raw_data/train/normal/normal-7443.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8708.jpg,train,normal,train,tuberculosis
d62a3ac5caa20e1540e68e0abec555ca,2,../data/raw/unzipped_raw_data/train/normal/normal-7620.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5782.jpg,train,normal,val,pneumonia
8b21ec67e8cfd7c865d348d0c44ce510,2,../data/raw/unzipped_raw_data/train/normal/normal-7169.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8359.jpg,train,normal,train,tuberculosis
86dc65e2f689a24ea57037e09279bd09,2,../data/raw/unzipped_raw_data/train/normal/normal-1537.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1742.jpg,train,normal,train,tuberculosis
a4f2e4df1f624e1fc23e8f9c82e35235,2,../data/raw/unzipped_raw_data/train/normal/normal-4419.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5180.jpg,train,normal,train,tuberculosis
1eeaeeb5e1d93dbe6f721b1b783e5a5c,2,../data/raw/unzipped_raw_data/train/normal/normal-2169.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10401.jpg,train,normal,val,tuberculosis
93274d4392822a748eb943d2c4cbeb8e,2,../data/raw/unzipped_raw_data/train/normal/normal-3095.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3589.jpg,train,normal,train,tuberculosis
9f1a7800d4551a833e9eec34c282ccf8,2,../data/raw/unzipped_raw_data/train/normal/normal-3436.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4002.jpg,train,normal,train,tuberculosis
f4002d7f94edab0a97f1a50f8277c334,2,../data/raw/unzipped_raw_data/train/normal/normal-4851.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2914.jpg,train,normal,train,pneumonia
a79afdc15fa9ae571d943111e08f8e3c,2,../data/raw/unzipped_raw_data/train/normal/normal-4182.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2491.jpg,train,normal,train,pneumonia
f898acf80495a4f31564a00a9a2dc77f,2,../data/raw/unzipped_raw_data/train/normal/normal-3002.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3495.jpg,train,normal,train,tuberculosis
1906b318d2b23b4a1007750d5e89349f,2,../data/raw/unzipped_raw_data/train/normal/normal-6804.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10024.jpg,train,normal,val,tuberculosis
b2c8438d85d025b4093f9527f2b7ab67,2,../data/raw/unzipped_raw_data/train/normal/normal-6618.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4026.jpg,train,normal,train,pneumonia
172f1cf1af954f8915e1cb1bc45e2ae3,2,../data/raw/unzipped_raw_data/train/normal/normal-6260.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7307.jpg,train,normal,train,tuberculosis
9bb95bab0a7d6779850418fa776cab1b,2,../data/raw/unzipped_raw_data/train/normal/normal-6509.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3949.jpg,train,normal,train,pneumonia
6cf77ee1eeddb92ab62d868bb4a183e6,2,../data/raw/unzipped_raw_data/train/normal/normal-1224.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1399.jpg,train,normal,train,tuberculosis
22aaeeda05054b283c6a4e0e091800fa,2,../data/raw/unzipped_raw_data/train/normal/normal-3454.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1997.jpg,train,normal,train,pneumonia
0a320aa7c01ad99bfb6baa356729d2af,2,../data/raw/unzipped_raw_data/train/normal/normal-5283.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6204.jpg,train,normal,train,tuberculosis
982af440417407c7d9915ec9fba5e2ce,2,../data/raw/unzipped_raw_data/train/normal/normal-3689.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2137.jpg,train,normal,train,pneumonia
4be153d031e86f60774cf05003efed19,2,../data/raw/unzipped_raw_data/train/normal/normal-2495.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1369.jpg,train,normal,train,pneumonia
cba9e871524494bcc185b873bf8b3195,2,../data/raw/unzipped_raw_data/train/normal/normal-4606.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5405.jpg,train,normal,train,tuberculosis
267aa9d0c4e2a27c9ecdf76274ff980b,2,../data/raw/unzipped_raw_data/train/normal/normal-6225.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7272.jpg,train,normal,train,tuberculosis
709b5433f0c78b06673ee1bf9006a673,2,../data/raw/unzipped_raw_data/train/normal/normal-5683.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6628.jpg,train,normal,train,tuberculosis
feaa9c687ea9577d2151ac8ba6469182,2,../data/raw/unzipped_raw_data/train/normal/normal-2350.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2712.jpg,train,normal,train,tuberculosis
c28daf29ebe75f22b75e236bd0772166,2,../data/raw/unzipped_raw_data/train/normal/normal-7755.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9061.jpg,train,normal,train,tuberculosis
1d87d2fd94cbc2509ac946b0f8905839,2,../data/raw/unzipped_raw_data/train/normal/normal-963.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1088.jpg,train,normal,train,tuberculosis
f7aa9048230afa894df7fa027995ab20,2,../data/raw/unzipped_raw_data/train/normal/normal-4700.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2824.jpg,train,normal,train,pneumonia
71be85ac61dc32b0b9445578582a2612,2,../data/raw/unzipped_raw_data/train/normal/normal-7520.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4636.jpg,train,normal,train,pneumonia
b10da4191ae08a8937829c59843fbb4f,2,../data/raw/unzipped_raw_data/train/normal/normal-5776.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6732.jpg,train,normal,train,tuberculosis
0965f61e17df4144206d793cc799524d,2,../data/raw/unzipped_raw_data/train/normal/normal-4708.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5514.jpg,train,normal,train,tuberculosis
9696a3c435c14c6f845d41e32f360b42,2,../data/raw/unzipped_raw_data/train/normal/normal-4915.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5771.jpg,train,normal,train,tuberculosis
464983ff0eb9c582cf96f9f07f563820,2,../data/raw/unzipped_raw_data/train/normal/normal-6888.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8026.jpg,train,normal,train,tuberculosis
029d712f6ad6245ea282f5de0ae4abe1,2,../data/raw/unzipped_raw_data/train/normal/normal-6499.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7578.jpg,train,normal,train,tuberculosis
be22b21d1d849f53ecaf5201ed608470,2,../data/raw/unzipped_raw_data/train/normal/normal-6722.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4094.jpg,train,normal,train,pneumonia
6f0bb653e727fa29ecd138d325db34a8,2,../data/raw/unzipped_raw_data/train/normal/normal-2076.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2365.jpg,train,normal,train,tuberculosis
1c3aac106d740132e789b174a18f319f,2,../data/raw/unzipped_raw_data/train/normal/normal-6299.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3804.jpg,train,normal,train,pneumonia
1d14fed699d841e9a96e0595309b0487,2,../data/raw/unzipped_raw_data/train/normal/normal-4657.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2797.jpg,train,normal,train,pneumonia
d9d540ec60a5f053e93ffbed0348f3e4,2,../data/raw/unzipped_raw_data/train/normal/normal-6767.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7880.jpg,train,normal,train,tuberculosis
9206b32b8acd0277b7e850103f258354,2,../data/raw/unzipped_raw_data/train/normal/normal-5806.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3501.jpg,train,normal,train,pneumonia
ea816e4f48a5150c82f3c11405c65c0a,2,../data/raw/unzipped_raw_data/train/normal/normal-5338.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6264.jpg,train,normal,train,tuberculosis
a81fa2d75fdea5b4f843d9d805e524a4,2,../data/raw/unzipped_raw_data/train/normal/normal-7455.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8719.jpg,train,normal,train,tuberculosis
6a9d5fed27b19edc8f4dce25b5a1a4df,2,../data/raw/unzipped_raw_data/train/normal/normal-3943.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4599.jpg,train,normal,train,tuberculosis
e3dd6030720f891c89f492957512da25,2,../data/raw/unzipped_raw_data/train/normal/normal-5694.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6649.jpg,train,normal,train,tuberculosis
40895de52ae2a21eb7e028d897458f22,2,../data/raw/unzipped_raw_data/train/normal/normal-4831.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5682.jpg,train,normal,train,tuberculosis
9c3cb2d0d761e0df1742165e9732d510,2,../data/raw/unzipped_raw_data/train/normal/normal-2513.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2934.jpg,train,normal,train,tuberculosis
b1ed44dc7919b115975ae2fa48197a86,2,../data/raw/unzipped_raw_data/train/normal/normal-4559.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5345.jpg,train,normal,train,tuberculosis
182625e8c31efa7f2ee275b615f4a3a1,2,../data/raw/unzipped_raw_data/train/normal/normal-1802.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-915.jpg,train,normal,train,pneumonia
49c5cb619e945a2003aaaad63172adaf,2,../data/raw/unzipped_raw_data/train/normal/normal-2091.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1090.jpg,train,normal,train,pneumonia
5cf65c7ec0e65b86c576b2ed234b0fbc,2,../data/raw/unzipped_raw_data/train/normal/normal-4527.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5307.jpg,train,normal,train,tuberculosis
44632c30b241d8e2977cdb2d671aed1c,2,../data/raw/unzipped_raw_data/train/normal/normal-7102.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8283.jpg,train,normal,train,tuberculosis
0e08e83422732806855fcb5d7d6753ee,2,../data/raw/unzipped_raw_data/train/normal/normal-5632.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6569.jpg,train,normal,train,tuberculosis
31b77d1638506ff38a366f5eef74130a,2,../data/raw/unzipped_raw_data/train/normal/normal-7067.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8238.jpg,train,normal,train,tuberculosis
b38f8d342edd3e85f40137c2277f6e10,2,../data/raw/unzipped_raw_data/train/normal/normal-2071.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2359.jpg,train,normal,train,tuberculosis
125b16445cf1e8feb58540034d826541,2,../data/raw/unzipped_raw_data/train/normal/normal-6467.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3911.jpg,train,normal,train,pneumonia
e33382c955314f3e6dabaddb578b0946,2,../data/raw/unzipped_raw_data/train/normal/normal-2615.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3034.jpg,train,normal,train,tuberculosis
6b81c7132c61a4007660e605092aefaf,2,../data/raw/unzipped_raw_data/train/normal/normal-2276.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10416.jpg,train,normal,val,tuberculosis
9eaf241741206b23fb261b01e3d1be15,2,../data/raw/unzipped_raw_data/train/normal/normal-1186.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10270.jpg,train,normal,val,tuberculosis
4a9b1d265bb2d21b24c636ec1a44075b,2,../data/raw/unzipped_raw_data/train/normal/normal-7501.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8773.jpg,train,normal,train,tuberculosis
7db5e3167c138597457e39bdb8ed1051,2,../data/raw/unzipped_raw_data/train/normal/normal-7732.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4776.jpg,train,normal,train,pneumonia
3c610b106ffa5cd2d88c50d425e87c58,2,../data/raw/unzipped_raw_data/train/normal/normal-6798.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10022.jpg,train,normal,val,tuberculosis
e4390c927ad2d436b2e9d393ba36e071,2,../data/raw/unzipped_raw_data/train/normal/normal-2721.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10477.jpg,train,normal,val,tuberculosis
b1fb32b7c1a4df411a3a80ca1df5ccf8,2,../data/raw/unzipped_raw_data/train/normal/normal-1480.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1674.jpg,train,normal,train,tuberculosis
a97b496ea4b3f4625c809dd138a94c60,2,../data/raw/unzipped_raw_data/train/normal/normal-4381.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5138.jpg,train,normal,train,tuberculosis
0632652683e726bfd4022a0edb5e653d,2,../data/raw/unzipped_raw_data/train/normal/normal-7467.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4599.jpg,train,normal,train,pneumonia
5a3c4c505c9eb331a4facdf63ae497b4,2,../data/raw/unzipped_raw_data/train/normal/normal-3275.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1884.jpg,train,normal,train,pneumonia
3744b000b09a7a3889c290b0b2d2f0ed,2,../data/raw/unzipped_raw_data/train/normal/normal-4014.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2380.jpg,train,normal,train,pneumonia
cb05915a38d81415719986153f9c215b,2,../data/raw/unzipped_raw_data/train/normal/normal-4173.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2488.jpg,train,normal,train,pneumonia
7036946c9b9adace13ce653d0100e6b3,2,../data/raw/unzipped_raw_data/train/normal/normal-5429.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6361.jpg,train,normal,train,tuberculosis
e4858243efe8ccfa896c4a3347886c06,2,../data/raw/unzipped_raw_data/train/normal/normal-6281.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7328.jpg,train,normal,train,tuberculosis
ceeb623caeda344bb3318fc14ad7f7bf,2,../data/raw/unzipped_raw_data/train/normal/normal-3387.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10575.jpg,train,normal,val,tuberculosis
6bca51321a6117340b344da02270c274,2,../data/raw/unzipped_raw_data/train/normal/normal-3017.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1719.jpg,train,normal,train,pneumonia
7c2b6e0acd0db43c13b783dca692b997,2,../data/raw/unzipped_raw_data/train/normal/normal-5275.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3192.jpg,train,normal,train,pneumonia
cf4f9fbc706db5a8e7aa42db6814da1e,2,../data/raw/unzipped_raw_data/train/normal/normal-6742.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7852.jpg,train,normal,train,tuberculosis
b770368d96d195ff5de2eab379796bba,2,../data/raw/unzipped_raw_data/train/normal/normal-3623.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4231.jpg,train,normal,train,tuberculosis
f388234eb2394431a2e21eb8aa78191a,2,../data/raw/unzipped_raw_data/train/normal/normal-6408.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7479.jpg,train,normal,train,tuberculosis
8567a37696c4b35e1588f78bbf4e3801,2,../data/raw/unzipped_raw_data/train/normal/normal-7326.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8572.jpg,train,normal,train,tuberculosis
7f6bb7856ff70241f451fccf29ed504f,2,../data/raw/unzipped_raw_data/train/normal/normal-6336.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7384.jpg,train,normal,train,tuberculosis
bc446ffe94263f1111a44072e0a519ae,2,../data/raw/unzipped_raw_data/train/normal/normal-4617.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-9698.jpg,train,normal,val,tuberculosis
323a8b6c689447702efc7c6bb8576557,2,../data/raw/unzipped_raw_data/train/normal/normal-7918.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9251.jpg,train,normal,train,tuberculosis
608643e21c951287135b75be5b9bd196,2,../data/raw/unzipped_raw_data/train/normal/normal-3497.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4070.jpg,train,normal,train,tuberculosis
bbf0a40e2f4034ac78aa3bbd8472d0e1,2,../data/raw/unzipped_raw_data/train/normal/normal-4221.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4956.jpg,train,normal,train,tuberculosis
59eaec8c4bfe014702faf647c2025c0f,2,../data/raw/unzipped_raw_data/train/normal/normal-4706.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5512.jpg,train,normal,train,tuberculosis
d86766e872fd4496e9d7c4c8aab3548a,2,../data/raw/unzipped_raw_data/train/normal/normal-5340.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3232.jpg,train,normal,train,pneumonia
d1619fcfda92391b3f167b425b280935,2,../data/raw/unzipped_raw_data/train/normal/normal-3067.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1760.jpg,train,normal,train,pneumonia
182587a43133fb2aef84b765ed113d40,2,../data/raw/unzipped_raw_data/train/normal/normal-2447.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2845.jpg,train,normal,train,tuberculosis
e494373bdf74d635bacd6c61bd1e2b4f,2,../data/raw/unzipped_raw_data/train/normal/normal-1226.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1401.jpg,train,normal,train,tuberculosis
e335f8ce233834d24e0e759bb596e2ff,2,../data/raw/unzipped_raw_data/train/normal/normal-4943.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5818.jpg,train,normal,train,tuberculosis
42119694eacdddbf75ebfe40d7d75038,2,../data/raw/unzipped_raw_data/train/normal/normal-3858.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4503.jpg,train,normal,train,tuberculosis
2269457ff22178069d76df0ea797c516,2,../data/raw/unzipped_raw_data/train/normal/normal-6324.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7372.jpg,train,normal,train,tuberculosis
c486a0d1497735c752af476f960b5e57,2,../data/raw/unzipped_raw_data/train/normal/normal-1018.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1153.jpg,train,normal,train,tuberculosis
e9d3e35b2434595ebd23da4b0f8c01f3,2,../data/raw/unzipped_raw_data/train/normal/normal-2211.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2537.jpg,train,normal,train,tuberculosis
92c2c4a70957add9b41936d4be818c93,2,../data/raw/unzipped_raw_data/train/normal/normal-3604.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4202.jpg,train,normal,train,tuberculosis
bdc08ade75c164b6322d4d50d999901a,2,../data/raw/unzipped_raw_data/train/normal/normal-7962.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9298.jpg,train,normal,train,tuberculosis
087a0fced718550910862a86fb37e2b1,2,../data/raw/unzipped_raw_data/train/normal/normal-6551.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7638.jpg,train,normal,train,tuberculosis
33ed8ebb931ffdf9c16d7babf3769862,2,../data/raw/unzipped_raw_data/train/normal/normal-4898.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5746.jpg,train,normal,train,tuberculosis
e8dea3a7ffc4b8a64edb9af7f242b1a8,2,../data/raw/unzipped_raw_data/train/normal/normal-3173.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3680.jpg,train,normal,train,tuberculosis
da08b38bde24380f6bbcde0aa1df842e,2,../data/raw/unzipped_raw_data/train/normal/normal-5639.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3394.jpg,train,normal,train,pneumonia
3d3d6b5d63e7a717f2b5577f045c3f96,2,../data/raw/unzipped_raw_data/train/normal/normal-7473.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8740.jpg,train,normal,train,tuberculosis
14196a2be8c99c6bb8ed0f13e3781422,2,../data/raw/unzipped_raw_data/train/normal/normal-7015.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8190.jpg,train,normal,train,tuberculosis
b5f0cad1ef0285e7e8baedf906841e6e,2,../data/raw/unzipped_raw_data/train/normal/normal-3898.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4542.jpg,train,normal,train,tuberculosis
4bd2e2b7d8f3a3b5a9c0c90ad111b9c4,2,../data/raw/unzipped_raw_data/train/normal/normal-7160.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4386.jpg,train,normal,train,pneumonia
d806561f8b5d699d0d87e847c4fc299e,2,../data/raw/unzipped_raw_data/train/normal/normal-1956.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2228.jpg,train,normal,train,tuberculosis
a2408b8d6051c368ed3322ae37933730,2,../data/raw/unzipped_raw_data/train/normal/normal-6745.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7854.jpg,train,normal,train,tuberculosis
313a0e89c30ab803090984e8f74f3006,2,../data/raw/unzipped_raw_data/train/normal/normal-2545.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2964.jpg,train,normal,train,tuberculosis
6cd7bf2a9b1e1cb704db422cadf46e77,2,../data/raw/unzipped_raw_data/train/normal/normal-6419.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7485.jpg,train,normal,train,tuberculosis
48f42ec2bac952bf10eafd1483595d41,2,../data/raw/unzipped_raw_data/train/normal/normal-5331.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-9798.jpg,train,normal,val,tuberculosis
